Sentiment,Headline
0,Making matters more difficult the company said it has been grappling with higher oil and gas prices which have pushed up the cost of energy raw materials and transportation
1,Beyond the improved voice capabilities customers now have a streamlined way to comply with recalls and other traceability requirements providing them with a competitive advantage
1,Finnair was able to operate most of its leisure flights despite the strike
0,Small investors have voiced fears that the shares will end up with risk investors
0,The result will also be burdened by increased fixed costs associated with operations in China and restructuring costs in Japan
1,As part of the transaction Mreal and Sappi have also signed a longterm agreement on the supply of pulp and BCTMP and other smaller services and supplies
0,Operating profit for the month period decreased from EUR while turnover increased from EUR as compared to the financial year
0,Operating profit for the month period decreased from EUR while net turnover increased from EUR as compared to the financial year
0,Operating profit for the month period decreased from EUR while net sales increased from EUR as compared to the financial year
0,Operating profit for the sixmonth period decreased from EURm while net sales increased from EUR as compared to the corresponding period in
0,Operating profit for the threemonth period decreased from EUR while net sales increased from EUR as compared to the corresponding period in
0,In the first half of the Bank is operating profit fell to EUR from EUR while net interest income increased to EUR from EUR in the first half of
0,Operating profit for the month period decreased from EUR while net sales increased from EUR as compared to
0,Operating profit for the month period decreased from EUR while net sales increased from EUR as compared to
0,Operating profit for the ninemonth period decreased from EUR while net sales increased from EUR as compared to the corresponding period in
0,Comparable operating profit for the quarter decreased from EURm while sales increased from EURm as compared to the third quarter
0,Earlier today Geberit is Finnish rival Uponor OYJ cut its fullyear sales growth forecast to NUMERIC pct from NUMERIC pct blaming tough conditions in Germany and the US as well as currency factors
1,In the fourth quarter of Atria is net loss shrank to EUR million from EUR million and net sales contracted to EUR million from EUR million
0,Operating loss totalled EUR down from a profit of EUR in the first half of
0,Operating loss totalled EUR down from a profit of EUR 
0,Pretax loss totaled EUR down from a profit of EUR in
0,The group is operating loss was EUR down from a profit of EUR in
0,The Finnish national carrier said net loss in April through June was euro million down from a net profit of euro million a year earlier
0,It generated an operating loss of EUR down from a profit of EUR 
0,UPM said the move will lower net profit by xac NUMERIC million US NUMERIC million in the second quarter mainly due to impairment charges
1,The two companies will also partner in further developing Raiso is cholesterol lowering brand Benecol
0,Since the association is data do not cover sales figures from about NUMERIC small local breweries and sales of imported beer products the actual market shares of its members are smaller than those given in the report
0,At pm the OMX Helsinki NUMERIC was pct lower at and the OMX Helsinki was down pct at on volume of NUMERIC mln eur
0,At pm the OMX Helsinki NUMERIC was down pct to and the OMX Helsinki was pct lower at on NUMERIC mln eur turnover
0,HELSINKI KCI Konecranes said that Franklin Resources Inc is share of voting rights in the Finnish cranes company fell last week to pct from more than NUMERIC pct in October
0,In JanuaryAugust imports by sea in container lorry and trailer units fell by and exports by from the corresponding period in
0,The airline is share price closed down slightly at in Helsinki
0,The OMX Helsinki NUMERIC ended pct lower at and the OMX Helsinki was down pct at on bln eur turnover
0,When this information was released on NUMERIC September Nokia is American Depositary shares fell by
0,Finnish construction company YIT is reducing the number of startups of marketfinanced residential units in NUMERIC to about from the previously announced
0,At am Huhtamaki was the market is biggest faller pct lower at eur while the OMX Helsinki NUMERIC was pct higher at and the OMX Helsinki was up pct at
